UNITID,INSTNM,CIPCODE,CIP_Title,AWLEVEL,CTOTALT,SOC,SOC_Title
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,6,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,6,0,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,6,0,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,7,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,7,0,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1203,Junior High/Intermediate/Middle School Education and Teaching,7,0,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1205,Secondary Education and Teaching,7,21,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1205,Secondary Education and Teaching,7,21,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1206,"Teacher Education, Multiple Levels",7,4,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1206,"Teacher Education, Multiple Levels",7,4,25-2011.00,"Preschool Teachers, Except Special Education"
218964,Winthrop University,13.1206,"Teacher Education, Multiple Levels",7,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
218964,Winthrop University,13.1206,"Teacher Education, Multiple Levels",7,4,25-2021.00,"Elementary School Teachers, Except Special Education"
218964,Winthrop University,13.1206,"Teacher Education, Multiple Levels",7,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1206,"Teacher Education, Multiple Levels",7,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,5,31,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,5,31,25-2011.00,"Preschool Teachers, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,5,31,25-2012.00,"Kindergarten Teachers, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,5,31,25-2021.00,"Elementary School Teachers, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,5,31,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,5,31,25-9043.00,"Teaching Assistants, Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,7,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,7,0,25-2011.00,"Preschool Teachers, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,7,0,25-2012.00,"Kindergarten Teachers, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,7,0,25-2021.00,"Elementary School Teachers, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,7,0,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education"
218964,Winthrop University,13.121,Early Childhood Education and Teaching,7,0,25-9043.00,"Teaching Assistants, Special Education"
218964,Winthrop University,13.1299,,7,0,,
218964,Winthrop University,13.1302,Art Teacher Education,7,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1302,Art Teacher Education,7,0,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
218964,Winthrop University,13.1302,Art Teacher Education,7,0,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1302,Art Teacher Education,7,0,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1308,Family and Consumer Sciences/Home Economics Teacher Education,5,2,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1308,Family and Consumer Sciences/Home Economics Teacher Education,5,2,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
218964,Winthrop University,13.1308,Family and Consumer Sciences/Home Economics Teacher Education,5,2,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1308,Family and Consumer Sciences/Home Economics Teacher Education,5,2,25-2023.00,"Career/Technical Education Teachers, Middle School"
218964,Winthrop University,13.1308,Family and Consumer Sciences/Home Economics Teacher Education,5,2,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1308,Family and Consumer Sciences/Home Economics Teacher Education,5,2,25-2032.00,"Career/Technical Education Teachers, Secondary School"
218964,Winthrop University,13.1312,Music Teacher Education,5,14,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1312,Music Teacher Education,5,14,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
218964,Winthrop University,13.1312,Music Teacher Education,5,14,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1312,Music Teacher Education,5,14,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1312,Music Teacher Education,6,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1312,Music Teacher Education,6,0,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
218964,Winthrop University,13.1312,Music Teacher Education,6,0,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1312,Music Teacher Education,6,0,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1312,Music Teacher Education,7,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1312,Music Teacher Education,7,0,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
218964,Winthrop University,13.1312,Music Teacher Education,7,0,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1312,Music Teacher Education,7,0,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,5,5,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,5,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,5,5,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,5,5,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,5,5,27-2022.00,Coaches and Scouts
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,5,5,39-9031.00,Exercise Trainers and Group Fitness Instructors
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,7,0,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,7,0,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,7,0,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,7,0,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,7,0,27-2022.00,Coaches and Scouts
218964,Winthrop University,13.1314,Physical Education Teaching and Coaching,7,0,39-9031.00,Exercise Trainers and Group Fitness Instructors
218964,Winthrop University,13.1315,Reading Teacher Education,7,11,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1315,Reading Teacher Education,7,11,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1315,Reading Teacher Education,7,11,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1318,Social Studies Teacher Education,5,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1318,Social Studies Teacher Education,5,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1324,Drama and Dance Teacher Education,7,1,25-1081.00,"Education Teachers, Postsecondary"
218964,Winthrop University,13.1324,Drama and Dance Teacher Education,7,1,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
218964,Winthrop University,13.1324,Drama and Dance Teacher Education,7,1,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,13.1324,Drama and Dance Teacher Education,7,1,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,16.0101,"Foreign Languages and Literatures, General",5,16,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
218964,Winthrop University,16.0101,"Foreign Languages and Literatures, General",5,16,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
218964,Winthrop University,16.0101,"Foreign Languages and Literatures, General",5,16,27-3091.00,Interpreters and Translators
218964,Winthrop University,19.0504,Human Nutrition,5,16,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
218964,Winthrop University,19.0504,Human Nutrition,5,16,29-1031.00,Dietitians and Nutritionists
218964,Winthrop University,19.0504,Human Nutrition,7,19,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
218964,Winthrop University,19.0504,Human Nutrition,7,19,29-1031.00,Dietitians and Nutritionists
218964,Winthrop University,19.0799,,5,26,,
218964,Winthrop University,23.0101,"English Language and Literature, General",5,37,25-1123.00,"English Language and Literature Teachers, Postsecondary"
218964,Winthrop University,23.0101,"English Language and Literature, General",5,37,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
